ward_code,ward,lga,state,worldpop_total,meta_total,meta_u5,grid3_v3_total,worldpop_u5
LASEPE17,Owu / Ota,Epe,Lagos,4403.9,2949.4,374.9,4602.5,542.2
LASEPE12,Mayunre-Oriba / Orepete-Ito Omu,Epe,Lagos,8539.8,7048.2,887.1,12056.2,1097.9
LASEPE16,Olugbokere / Abomiti,Epe,Lagos,21191.5,22926.4,2920.7,30592.0,2949.6
LASAON09,Ilado Tomaro,Amuwo Odofin,Lagos,23744.5,23720.4,2671.8,21779.9,4437.1
DTSAGB08,Emuhu,Ika South,Delta,25092.9,21367.1,2616.1,40838.6,2998.1
LASOJO03,Etegbin,Ojo,Lagos,40250.9,71019.2,10406.1,55482.9,11794.2
60203,Bangi Dabaga,Bodinga,Sokoto,36448.8,36054.3,7317.4,32927.8,7243.5
LASOJO02,Egan,Ojo,Lagos,8097.3,11327.0,1659.7,7338.7,2551.4
AKSMKP07,Ukpum Minya 1,Mkpat Enin,Akwa Ibom,7051.3,8374.6,1041.4,4420.2,865.9
LASOJO15,Taffi,Ojo,Lagos,20857.3,14386.1,2068.5,12518.9,5040.4
AKSMKP06,Ikpa Ibom 3,Mkpat Enin,Akwa Ibom,36861.9,36099.2,4493.4,21872.6,4751.4
AKSMKP05,Ukpum Minya 4,Mkpat Enin,Akwa Ibom,12151.5,15747.1,1963.9,12265.8,1484.8
AKSMKP02,Ikpa Ibom 4,Mkpat Enin,Akwa Ibom,11983.5,17830.1,2221.7,5811.3,1552.7
LASIKU14,Igbokuta / Oke-Agbo / Igbalu,Ikorodu,Lagos,16818.7,17346.1,2478.4,35415.1,2364.5
AKSMKP09,Ibiaku 3,Mkpat Enin,Akwa Ibom,14036.4,15663.6,1953.5,5622.3,1732.1
60809,Rungumawa Gatti,Illela,Sokoto,25308.1,27553.8,5727.9,22236.5,5299.5
LASIKA13,Onilekere,Ikeja,Lagos,14140.6,32896.7,3694.1,18938.7,3121.3
DTSBMA02,Akugbene 2,Bomadi,Delta,9584.6,13535.3,1755.7,9247.4,2656.2
AKSMKP03,Ukpum Minya 3,Mkpat Enin,Akwa Ibom,1844.2,2078.0,259.2,680.5,225.5
LASIKU10,Egbin / Itunoliwo,Ikorodu,Lagos,95.0,160.9,22.4,198.3,13.8
LASIKU30,Tonabu / Opopo,Ikorodu,Lagos,22958.4,26951.5,4000.4,49777.0,3320.7
AKSNGD06,Asutan 4,Ibesikpo Asutan,Akwa Ibom,9671.7,9627.3,1208.3,3906.8,1175.9
AKSNGD08,Ibesikpo 2,Ibesikpo Asutan,Akwa Ibom,33409.9,26920.4,3379.7,33595.2,4030.3
LASOIO12,Ilamoshe,Oshodi/Isolo,Lagos,28592.9,107254.6,13147.0,32630.2,12161.9
AKSNGD07,Asutan 2,Ibesikpo Asutan,Akwa Ibom,10258.1,5151.8,650.4,7470.9,1252.9
AKSNGD09,Asutan 5,Ibesikpo Asutan,Akwa Ibom,17702.4,12792.1,1621.1,12601.7,2171.6
LASSMU08,Igbobi / Fadeyi,Shomolu,Lagos,4441.5,12422.8,1392.6,4804.9,1227.7
LASLID02,Alagba / Obadina,Lagos Island,Lagos,512.0,723.3,77.9,784.0,95.2
60501,Birjingo,Goronyo,Sokoto,14952.8,17324.4,3593.9,12686.1,3782.0
AKSNGD05,Ibesikpo 1,Ibesikpo Asutan,Akwa Ibom,71475.5,84880.7,10008.5,98411.9,8189.5
AKSNGD01,Asutan 1,Ibesikpo Asutan,Akwa Ibom,20718.6,9704.7,1221.2,13429.2,2522.2
AKSNTE04,Obot Akara 1,Obot Akara,Akwa Ibom,19616.2,31272.1,3920.3,10515.2,2465.3
AKSNTE01,Nto-Edino 3,Obot Akara,Akwa Ibom,11476.9,19075.5,2451.4,3803.4,1467.2
AKSNTE06,Nto-Edino 2,Obot Akara,Akwa Ibom,23500.4,28166.0,3619.7,9752.1,3034.0
LASMUN08,Ilupeju,Mushin,Lagos,7744.0,34224.1,3939.1,11987.0,4256.2
LASAMO15,Bada-Megida,Alimosho,Lagos,97767.1,197899.8,28267.6,150198.5,22991.2
LASAMO24,Ijegun,Alimosho,Lagos,47193.4,72097.7,8226.5,108566.3,6016.2
LASAMO05,Abule Egba,Alimosho,Lagos,37046.5,160181.3,20855.2,63048.6,22829.9
AKSNTE07,Obot Akara 2,Obot Akara,Akwa Ibom,37664.3,32881.4,4132.7,25847.5,4639.5
AKSNTE09,Ikot Abia 3,Obot Akara,Akwa Ibom,22948.1,5050.3,649.0,11225.5,2933.5
OSSAME08,Iwara,Atakunmosa East,Osun,14120.5,14143.5,1608.0,17066.7,1607.3
OSSAME06,Iperindo,Atakunmosa East,Osun,5910.0,5781.2,703.5,15408.1,696.8
OSSENH07,Ologun / Agbaakin,Ede North,Osun,11222.6,10310.0,1257.7,8361.9,1341.1
62106,Gumbi,Wamakko,Sokoto,11609.6,12186.5,2278.6,24004.7,2133.6
60702,Atakwanyo,Gwadabawa,Sokoto,25426.3,18293.2,3752.4,19979.3,5148.1
60509,Sabon Gari Dole,Goronyo,Sokoto,24764.8,32894.2,6750.7,18247.0,5867.3
61808,Sabon Birni,Tambuwal,Sokoto,25792.7,16560.3,3295.8,12361.1,5255.1
AKSNTE05,Ikot Abia 2,Obot Akara,Akwa Ibom,28959.9,33417.3,4270.6,18551.8,3672.1
AKSNTE08,Obot Akara 3,Obot Akara,Akwa Ibom,29397.4,27386.8,3519.5,13369.0,3831.3
60908,Tozai,Isa,Sokoto,9187.0,10645.8,2171.4,6051.4,2033.4
60811,Darna Tsolawo,Illela,Sokoto,16131.7,19059.1,3962.0,12850.1,3376.7
KD0103,Magajin Gari 1,Birnin Gwari,Kaduna,27002.6,23581.9,4972.3,19607.8,6523.4
60610,Tullun Doya,Gudu,Sokoto,9500.8,8840.5,1774.6,7580.7,1886.1
ADSGUY03,Bodeno,Guyuk,Adamawa,16217.4,19509.1,3618.0,16638.1,3256.3
81007,Kuyanbana,Maru,Zamfara,48152.9,46702.1,9594.5,31444.2,9763.7
AKSMKP10,Ibiaku 1,Mkpat Enin,Akwa Ibom,27746.4,29625.1,3694.7,14625.4,3418.6
AKSAED04,Ward 4,Nsit Atai,Akwa Ibom,10068.9,8251.2,1058.9,5747.6,1266.8
60608,Kurdula,Gudu,Sokoto,19189.6,22455.4,4507.7,15538.0,3803.7
60107,Samama,Binji,Sokoto,7546.2,12444.5,2642.8,6896.4,1723.5
KD0104,Magajin Gari 2,Birnin Gwari,Kaduna,56617.4,54425.6,11475.1,47984.6,14100.2
60803,Darna Sabon Gari,Illela,Sokoto,33945.9,33827.0,7027.7,26735.9,7010.4
KD0105,Magajin Gari 3,Birnin Gwari,Kaduna,37643.7,32659.9,6879.1,32518.2,7821.8
60709,Mammande,Gwadabawa,Sokoto,23315.6,36612.6,7606.0,24084.4,4814.0
61809,Saida Goshe,Tambuwal,Sokoto,14189.4,16877.2,3420.7,10268.7,2858.0
AKSNTE10,Nto-Edino 1,Obot Akara,Akwa Ibom,21416.2,27617.7,3549.2,9238.5,2753.1
AKSABK03,Abak 2,Abak,Akwa Ibom,16003.0,10512.2,1258.8,9624.2,1861.2
AKSKTM11,Ibesit Nung Ikot 1,Oruk Anam,Akwa Ibom,15324.4,18808.8,2339.6,12259.7,1841.5
AKSNGD10,Asutan 3,Ibesikpo Asutan,Akwa Ibom,8275.7,4089.4,517.8,6438.5,1022.6
OGSODA02,Alagbagba,Odeda,Ogun,3576.5,3671.1,511.8,9805.9,479.6
OGSOGU02,Ibefun,Odogbolu,Ogun,12677.1,12609.7,1562.3,15067.3,1519.1
OGSOGU04,Igbile,Odogbolu,Ogun,14434.7,16071.8,1991.4,23649.4,1730.1
OGSWSD06,Ilushin,Ogun Waterside,Ogun,8771.8,9909.7,1294.0,8284.0,1110.3
KD0102,Kakangi,Birnin Gwari,Kaduna,34021.6,50957.0,10726.5,26291.8,7056.4
60205,Danchadi,Bodinga,Sokoto,32844.9,25484.4,5087.0,20698.1,6598.1
60106,Maikulki,Binji,Sokoto,27833.3,25885.6,5497.2,14846.0,6224.9
60903,Bargaja,Isa,Sokoto,19362.2,26532.0,5398.5,14022.5,6482.8
62303,Binjin Muza,Yabo,Sokoto,16214.3,12316.7,2615.3,12390.3,3383.3
OGSSAU11,Odelemo,Shagamu,Ogun,25580.8,20378.7,2951.8,45624.4,3601.1
OGSIUU04,Ikija,Ijebu East,Ogun,9421.5,5434.6,755.0,13088.2,1265.8
OGSOGU06,Ilado,Odogbolu,Ogun,3962.7,3630.2,448.4,4451.1,472.9
OGSIKA03,Ajegunle,Ipokia,Ogun,15735.9,23518.6,3387.9,44286.7,2101.6
OGSIKA01,Agada,Ipokia,Ogun,9843.0,7745.3,1083.7,10264.3,1334.7
OGSIKA07,Ijofin,Ipokia,Ogun,24339.2,23114.1,3327.0,33109.8,3251.3
OGSIUN08,Oke Agbo,Ijebu North,Ogun,37740.5,28323.1,3341.8,40446.5,5737.8
OGSIUN05,Mamu,Ijebu North,Ogun,3239.2,2761.3,345.4,4019.2,407.1
70301,Maisandari / Waziri Ibrahim,Damaturu,Yobe,22290.7,24429.2,4232.1,49773.8,3790.3
JI0308,Surko,Birnin Kudu,Jigawa,27521.1,25703.8,5176.0,25402.5,5482.5
OGSOGU16,Ososa,Odogbolu,Ogun,18883.5,16682.2,2123.1,32215.1,2340.3
OGSWSD01,Abigi,Ogun Waterside,Ogun,16424.1,17965.8,2281.8,21093.5,2023.6
AKSABK10,Abak 4,Abak,Akwa Ibom,24721.4,25026.4,3041.7,27212.9,2909.6
OGSODA09,Opebi,Odeda,Ogun,21614.7,16855.2,2411.2,25606.6,3003.8
AKSNYA01,Ito 3,Ika,Akwa Ibom,13668.8,8322.2,1027.1,8757.7,1635.2
OGSIUN02,Ago Iwoye 2,Ijebu North,Ogun,18427.6,24689.2,2915.0,12981.4,2323.7
OGSIUN04,Atikori,Ijebu North,Ogun,42266.6,9676.9,1141.2,42116.9,6442.9
OGSRMN07,Iyankan / Imagbon,Remo North,Ogun,1403.2,1102.6,135.4,910.2,173.3
OGSIUU10,Ogbere,Ijebu East,Ogun,47608.4,62962.4,8730.0,107336.9,6495.0
OGSWSD03,Ayila,Ogun Waterside,Ogun,12717.1,15252.1,1936.2,15181.1,1571.7
OGSRMN02,Akaka,Remo North,Ogun,3881.7,3768.7,462.8,3605.7,515.7
OGSODA05,Obantoto,Odeda,Ogun,59767.1,72358.0,10229.0,137132.0,8140.6
OGSIUU09,Itele,Ijebu East,Ogun,4421.9,4531.3,630.6,4521.5,594.7
OGSIUN06,Obada,Ijebu North,Ogun,42038.2,42840.8,5052.4,45756.1,6445.0
OGSODA07,Odeda,Odeda,Ogun,15884.1,13443.1,1899.8,27764.8,2160.5
70302,Damakasu,Damaturu,Yobe,3385.5,2106.5,364.9,11460.1,575.7
OGSODA10,Osiele,Odeda,Ogun,20659.1,19273.9,2723.8,37509.0,2814.1
OGSOGU07,Imodi,Odogbolu,Ogun,8063.7,3665.3,451.1,10997.9,961.9
OGSODA01,Alabata,Odeda,Ogun,18010.4,16367.8,2313.1,33712.2,2453.7
OGSIUN10,Oru / Awa,Ijebu North,Ogun,51025.2,92109.7,10867.5,43543.6,7459.7
OGSODA03,Ilugun,Odeda,Ogun,17093.2,14936.2,2089.6,36263.0,2293.4
OGSSAU14,Simawa,Shagamu,Ogun,14111.4,13373.7,1935.3,37257.4,1983.1
JI1411,Kanwa,Jahun,Jigawa,21210.1,27894.7,5722.6,24465.4,4337.7
OGSINE01,Atan,Ijebu North East,Ogun,4634.4,6653.8,873.4,6392.4,612.4
OGSOGU13,Ogbo,Odogbolu,Ogun,18375.8,21493.2,2686.7,27702.7,2211.2
OGSIUN09,Omen,Ijebu North,Ogun,10124.6,4925.1,586.3,6920.1,1276.8
AKSNGD03,Ibesikpo 3,Ibesikpo Asutan,Akwa Ibom,24895.2,34704.8,4367.4,28915.5,3030.9
AKSMKP13,Ukpum Minya 2,Mkpat Enin,Akwa Ibom,16870.7,16657.3,2068.4,8683.3,2135.4
OGSSAU04,Ayegbami,Shagamu,Ogun,22981.9,19816.7,2867.3,64742.1,3228.9
ADSMCH04,Jigalambu,Michika,Adamawa,15529.1,13058.8,2336.1,16323.9,2699.1
OGSIUN03,Ako Gelete,Ijebu North,Ogun,9062.9,15121.2,1783.5,4113.5,1230.5
OGSIUU11,Owu,Ijebu East,Ogun,23443.6,28158.2,3918.7,60558.9,3156.0
OGSRMN01,Ilara,Remo North,Ogun,7708.3,6409.9,786.8,5844.3,972.8
OGSODA08,Olodo,Odeda,Ogun,4045.2,4168.0,589.0,9464.6,550.0
AKSKTM06,Ikot Ibritam 1,Oruk Anam,Akwa Ibom,29031.4,35282.1,4443.1,20125.2,3525.7
AKSKTD09,Ubium South 3,Nsit Ubium,Akwa Ibom,9569.8,14320.0,1812.5,5015.4,1169.5
OGSODA06,Obete,Odeda,Ogun,6105.9,5135.3,711.9,7276.4,818.4
OGSIUN01,Ago Iwoye 1,Ijebu North,Ogun,83308.3,167894.7,19835.6,79159.8,12555.2
OGSOGU08,Imosan,Odogbolu,Ogun,9744.4,11508.8,1527.7,14353.3,1292.7
KN0210,Tsangaya,Albasu,Kano,34333.0,31429.8,6171.5,29402.6,6790.9
OGSIUN07,Ojowo,Ijebu North,Ogun,25972.7,21322.0,2514.6,26564.6,4387.6
OGSODA04,Itesi,Odeda,Ogun,6838.6,3622.4,511.9,6840.3,938.7
OGSIKA12,Tube,Ipokia,Ogun,23527.4,22823.8,3158.0,29147.1,3142.2
OGSIUE04,Isiwo,Ijebu Ode,Ogun,8849.1,13540.9,1838.9,12459.4,1164.8
OGSIUN11,Osun,Ijebu North,Ogun,23558.1,11136.0,1332.5,23614.9,2913.3
ADSMUB10,Vimtim,Mubi North,Adamawa,15095.7,15506.1,2629.8,19195.8,2495.3
PLSDNG11,Jarmai,Kanam,Plateau,4914.3,7781.2,1522.0,8736.6,946.2
PLSDNG17,Kyansar,Kanam,Plateau,2409.5,2288.2,450.3,2433.8,465.4
PLSDNG06,Garga,Kanam,Plateau,6010.6,8432.9,1656.9,9024.1,1160.1
PLSWAS20,Yuli,Wase,Plateau,3971.3,6326.5,1236.9,6528.1,764.1
PLSDNG19,Munbutbo,Kanam,Plateau,8752.3,9647.8,1903.3,7496.1,1773.5
PLSWAS06,Gudus,Wase,Plateau,2137.6,4462.0,872.4,6320.7,411.3
PLSDNG01,Birbyen,Kanam,Plateau,877.6,555.2,109.3,799.8,169.5
PLSWAS05,Gimbi / Pinau,Wase,Plateau,10250.4,4312.6,843.2,35670.9,1972.2
PLSWAS03,Gaji,Wase,Plateau,7682.9,4853.4,948.9,15223.8,1478.2
PLSDNG18,Kyaram,Kanam,Plateau,11920.9,8811.9,1728.3,11278.2,2305.3
PLSWAS01,Bashaar,Wase,Plateau,12610.8,13122.7,2565.7,26936.2,2426.3
61210,Yarstakuwa,Rabah,Sokoto,20314.5,23554.0,4720.7,15474.7,4121.5
OGSIKA04,Idiiroko,Ipokia,Ogun,30758.3,36202.4,5047.4,73376.8,4108.0
OGSIUE07,Itamapako,Ijebu Ode,Ogun,12414.8,17248.8,2352.2,16095.3,1639.8
OGSIKA06,Ihunbo Ilashe,Ipokia,Ogun,29037.6,29104.4,4251.4,42026.8,4101.4
ADSLMR05,Ngbakawo,Lamurde,Adamawa,5023.9,2279.4,409.0,5648.4,948.9
ADSGMB04,Gabon,Gombi,Adamawa,23244.1,24247.4,4960.0,15182.1,4808.7
OGSRMN10,Orile Oko,Remo North,Ogun,2947.6,1170.4,150.8,4366.5,375.3
OGSIKA02,Agosasa,Ipokia,Ogun,40627.9,43423.9,6094.3,64724.0,5428.9
ADSMAH04,Maiha Gari,Maiha,Adamawa,17621.5,20953.5,4114.8,14599.3,4002.3
ADSMUB08,Muchalla,Mubi North,Adamawa,26384.4,28577.0,4855.9,36502.1,4362.2
ADSTNG05,Kiri 2,Toungo,Adamawa,3864.0,5053.0,902.2,6677.4,678.7
ADSGUY05,Dukul,Guyuk,Adamawa,18102.3,13285.8,2680.1,19381.8,3595.1
ADSSHG07,Kiri,Shelleng,Adamawa,13974.7,15775.2,2908.2,14640.3,3539.0
ADSGRE09,Tambo,Girei,Adamawa,4265.2,2185.5,398.0,5702.7,758.6
ADSGRE01,Dakri,Girei,Adamawa,15132.6,15847.3,2884.1,20726.4,2709.9
ADSHNG08,Kwarhi,Hong,Adamawa,3305.6,4529.2,786.1,6169.5,557.9
ADSMDG03,Gulak,Madagali,Adamawa,64630.1,68155.4,12628.7,37616.1,13296.5
ADSHNG10,Shangui,Hong,Adamawa,7776.8,6545.8,1136.1,13803.7,1312.5
ADSJAD04,Koma 1,Jada,Adamawa,21808.4,18677.2,3262.7,16638.7,3693.2
ADSHNG12,Uba,Hong,Adamawa,4070.5,2550.8,461.4,5313.0,714.7
ADSLMR01,Dubange,Lamurde,Adamawa,4533.8,3166.2,568.1,5711.0,815.2
ADSYLA08,Namtari,Yola South,Adamawa,60384.5,70528.4,12791.2,169230.8,10699.0
ADSMCH09,Munkavachitta,Michika,Adamawa,6625.4,5501.7,949.7,5628.0,1113.0
ADSGRE03,Gereng,Girei,Adamawa,5068.4,3528.6,641.6,9363.5,894.7
ADSNUM04,Imburu,Numan,Adamawa,27069.5,20441.3,3667.9,32949.4,5411.1
ADSJAD06,Leko,Jada,Adamawa,41591.2,60444.8,10437.4,28668.3,6972.1
ADSMAH02,Humbutudi,Maiha,Adamawa,5525.5,6267.0,1087.7,11672.1,932.6
ADSLMR03,Lafiya,Lamurde,Adamawa,12508.8,24023.8,4324.8,31395.6,2210.5
ADSNUM02,Bwalki,Numan,Adamawa,12844.2,6742.1,1208.8,10754.9,2174.0
ADSSNG10,Waltandi,Song,Adamawa,19865.5,23780.9,4895.5,21055.9,4231.4
ADSGAN09,Timdore,Ganye,Adamawa,25248.5,20565.3,3753.9,29758.0,4520.1
ADSGMB09,Tawa,Gombi,Adamawa,33342.7,29123.6,5194.7,34984.7,5953.3
ADSSHG06,Ketembere,Shelleng,Adamawa,22004.6,25244.1,4740.6,24306.2,4315.2
ADSTNG07,Kogin Baba 2,Toungo,Adamawa,5453.3,2863.7,525.2,3516.9,974.6
ADSGUY08,Kola,Guyuk,Adamawa,19805.5,23460.5,4309.4,26317.0,3625.6
ADSGRE07,Jera Bonyo,Girei,Adamawa,11064.9,9758.5,1780.6,11463.5,1952.6
ADSJAD10,Nyibago,Jada,Adamawa,21980.0,23844.8,3967.2,32540.3,3589.6
ADSGUY06,Dumna,Guyuk,Adamawa,14960.7,21777.7,3944.5,25962.0,2663.3
ADSDSA07,Gwamba,Demsa,Adamawa,3597.7,2359.6,431.2,11363.4,650.2
61407,Lambara,Shagari,Sokoto,36710.7,36909.2,7692.2,15435.8,7793.5
ADSTNG09,Toungo 2,Toungo,Adamawa,19526.3,15664.2,2796.7,21428.1,3441.6
ADSMUB01,Bahuli,Mubi North,Adamawa,27836.3,69745.0,12795.7,17590.6,7858.6
ADSSNG01,Dirma,Song,Adamawa,27420.0,25259.0,4845.4,35550.7,5273.2
ADSGUY04,Chikila,Guyuk,Adamawa,34346.1,35627.5,6922.7,41479.4,6750.2
ADSMCH01,Bazza Margi,Michika,Adamawa,11302.0,9503.0,1775.6,12276.1,2057.0
ADSMUB02,Betso,Mubi North,Adamawa,15800.3,20093.1,3544.9,18898.9,2728.4
ADSSHG04,Gwapopolok,Shelleng,Adamawa,10181.9,7676.2,1583.6,14368.3,2064.3
ADSGYL06,Lamurde,Mubi South,Adamawa,40301.5,35179.0,6024.9,68873.4,6999.2
ADSGRE05,Girei 2,Girei,Adamawa,17345.5,19765.7,3608.3,20359.5,3159.7
ADSLMR10,Waduku,Lamurde,Adamawa,18712.8,16569.6,2995.4,25088.3,3394.2
ADSGAN01,Bakari Goso,Ganye,Adamawa,23271.7,28521.6,4868.7,23423.5,3891.9
ADSMDG08,Sukur,Madagali,Adamawa,33745.2,39621.5,7271.0,30563.6,6145.4
ADSDSA04,Dilli,Demsa,Adamawa,9935.7,5033.6,832.5,12931.6,1615.8
ADSMUB07,Mijilu,Mubi North,Adamawa,24142.7,23025.1,3904.6,22736.3,4002.7
ADSGUY02,Bobini,Guyuk,Adamawa,19013.4,14567.8,2938.8,28150.1,3764.7
ADSSHG02,Bodwai,Shelleng,Adamawa,26539.9,28186.1,5591.8,25850.7,5559.7
ADSMCH07,Michika 2,Michika,Adamawa,22662.2,18775.8,3242.6,22062.3,3832.8
ADSFUR01,Beti,Fufore,Adamawa,44207.5,57146.8,9944.0,49016.0,7584.2
ADSMUB05,Lokuwa,Mubi North,Adamawa,26192.4,26530.4,4527.7,33413.0,4694.9
ADSJAD08,Mayo Kalaye,Jada,Adamawa,19825.6,19145.4,3147.2,24127.2,3203.0
ADSMCH05,Madzi,Michika,Adamawa,17766.4,15174.1,2725.0,17240.9,3104.1
ADSMDG10,Wula,Madagali,Adamawa,3618.7,10207.3,1995.6,5985.7,655.5
ADSYLA03,Bole Yolde Pate,Yola South,Adamawa,119746.4,129876.0,21995.3,99175.4,23160.7
ADSTNG03,Gumti,Toungo,Adamawa,3282.0,2553.8,465.1,5606.5,591.1
ADSGYL08,Mujara,Mubi South,Adamawa,46350.2,71170.0,12484.5,29387.7,13005.9
ADSLMR02,Gyawana,Lamurde,Adamawa,15344.8,12848.2,2305.4,18367.0,2855.4
ADSSNG03,Gudu Mboi,Song,Adamawa,15184.2,13394.9,2441.8,19048.4,2712.8
ADSGYL04,Gude,Mubi South,Adamawa,20134.2,21449.6,3637.4,27319.0,3644.5
ADSDSA06,Dwam,Demsa,Adamawa,18674.9,19033.4,3094.7,25669.3,2982.8
ADSFUR05,Karlahi,Fufore,Adamawa,19798.3,17084.5,3064.9,21010.0,3479.1
ADSHNG06,Hong,Hong,Adamawa,14244.8,12144.6,2130.9,25900.1,2451.8
ADSSNG05,Kilange Hirna,Song,Adamawa,20016.2,15900.9,2899.1,23559.8,3570.8
ADSFUR07,Pariya,Fufore,Adamawa,55847.4,55534.0,10080.9,50942.8,9831.9
ADSMWA03,Gang Fada,Mayo-Belwa,Adamawa,12274.7,10457.0,1860.6,19049.0,2114.6
ADSSNG07,Song Gari,Song,Adamawa,56419.1,57428.4,10469.0,75433.9,10355.3
ADSGAN04,Ganye 2,Ganye,Adamawa,42469.7,46751.8,8423.1,45483.4,7974.8
ADSMCH14,Vih / Boka,Michika,Adamawa,18305.4,15251.8,2632.8,15420.2,3075.4
ADSGUY10,Purakayo,Guyuk,Adamawa,14047.0,17259.7,3182.4,13409.2,2827.4
ADSMDG04,Hyambula,Madagali,Adamawa,12233.9,14971.1,2747.4,8721.4,2233.4
ADSFUR11,Yadim,Fufore,Adamawa,23420.1,15456.8,2760.3,20660.0,4099.3
ADSGMB06,Gombi North,Gombi,Adamawa,40410.6,39286.5,7002.9,52089.7,7472.3
ADSFUR09,Uki Tuki,Fufore,Adamawa,8439.6,8205.0,1451.0,11238.6,1478.0
ADSSNG09,Suktu,Song,Adamawa,21695.7,21316.8,4027.2,33260.2,4082.2
ADSSHG08,Libbo,Shelleng,Adamawa,33097.8,24392.9,4990.9,31739.8,7009.5
ADSHNG02,Daksiri,Hong,Adamawa,12130.4,11178.6,1953.6,30626.0,2093.0
ADSMCH16,Zah,Michika,Adamawa,30048.1,26165.6,4482.3,23290.9,5004.6
ADSGAN07,Sangassumi,Ganye,Adamawa,23376.7,28163.4,5140.9,27828.5,4576.8
ADSLMR08,Rigange,Lamurde,Adamawa,6457.8,5936.7,1065.3,8049.6,1143.9
ADSNUM09,Sabon Pegi,Numan,Adamawa,17875.2,21479.0,3471.9,25137.4,3008.5
ADSLMR04,Lamurde,Lamurde,Adamawa,9065.9,13383.2,2401.4,18588.3,1597.1
ADSGMB02,Duwa,Gombi,Adamawa,40089.8,45610.7,9342.2,29312.6,8489.3
ADSMAH01,Belel,Maiha,Adamawa,30245.0,43263.4,8338.6,20390.0,8486.0
ADSGAN02,Gamu,Ganye,Adamawa,19336.5,19556.2,3566.1,28349.0,3482.6
ADSNUM10,Vulpi,Numan,Adamawa,5579.9,3345.7,562.2,10190.5,922.0
ADSMCH12,Tsukumu / Tilijo,Michika,Adamawa,21257.8,19224.0,3555.6,20152.5,3829.6
ADSLMR06,Ngbebogun,Lamurde,Adamawa,11596.5,8879.8,1646.9,18402.4,2111.3
ADSGRE10,Wuro Dole,Girei,Adamawa,29532.8,28488.6,5200.7,26908.8,5288.1
ADSNUM07,Numan 2,Numan,Adamawa,4813.1,4754.2,768.5,7613.0,892.9
ADSYLA09,Ngurore,Yola South,Adamawa,21618.8,17017.7,3088.8,62441.6,3832.8
ADSGAN06,Jaggu,Ganye,Adamawa,22146.6,21604.8,3775.6,23132.9,3796.3
ADSNUM05,Kodomti,Numan,Adamawa,6567.5,3127.9,513.3,13330.3,1060.1
ADSGYL09,Nassarawo,Mubi South,Adamawa,28945.3,29333.8,4974.4,42604.5,5480.7
ADSJAD05,Koma 2,Jada,Adamawa,20535.2,22764.4,3976.0,17370.5,3487.9
ADSDSA10,Nassarawo Demsa,Demsa,Adamawa,36721.8,36758.3,5985.6,56500.2,6272.0
ADSMWA09,Ndikong,Mayo-Belwa,Adamawa,15722.5,12132.1,2108.2,31191.1,2677.4
ADSGMB03,Gaanda,Gombi,Adamawa,17178.7,22045.0,3929.8,19614.0,3065.9
ADSFUR04,Gurin,Fufore,Adamawa,39309.0,48263.7,8658.6,49500.1,6958.2
ADSHNG11,Thilbang,Hong,Adamawa,19968.1,16809.7,2938.6,35615.5,3428.8
ADSMAH03,Konkol,Maiha,Adamawa,16282.6,22603.5,4099.8,17749.5,2887.7
ADSMWA11,Tola,Mayo-Belwa,Adamawa,17285.1,12183.3,2024.1,20788.9,2803.1
ADSNUM03,Gamadiyo,Numan,Adamawa,8584.8,4347.3,813.7,8353.7,1605.3
ADSNUM08,Numan 3,Numan,Adamawa,3183.1,2992.6,483.7,4949.7,661.2
ADSGMB08,Guyaku,Gombi,Adamawa,21998.8,20167.5,3679.8,18359.0,3993.8
ADSSNG11,Zumo,Song,Adamawa,20760.2,20329.4,3703.6,15325.8,3702.2
ADSGUY09,Lokoro,Guyuk,Adamawa,8040.4,7145.1,1441.4,13154.4,1591.0
ADSMCH02,Futuless,Michika,Adamawa,16313.9,20295.9,3503.5,17634.5,2740.5
ADSGAN08,Sugu,Ganye,Adamawa,32444.1,32236.9,5881.5,34608.4,5845.3
ADSMAH05,Manjekin,Maiha,Adamawa,7264.3,5994.8,1040.8,14620.6,1235.9
ADSNUM01,Bare,Numan,Adamawa,9402.0,7351.2,1319.1,13776.9,1651.4
ADSJAD01,Danaba,Jada,Adamawa,20581.7,20568.8,3604.9,30642.3,3564.7
ADSGMB01,Boga,Gombi,Adamawa,27623.8,33911.4,6702.1,21310.6,5507.2
ADSDSA02,Borrong,Demsa,Adamawa,5861.3,4108.5,745.4,13029.5,1038.6
ADSGRE06,Jera Bakari,Girei,Adamawa,11664.3,11307.9,2064.3,10844.4,2037.9
ADSGUY07,Guyuk,Guyuk,Adamawa,32480.8,43262.8,8275.5,38261.3,6288.5
ADSSHG10,Talum,Shelleng,Adamawa,16099.4,10125.3,1908.1,14642.2,3271.0
ADSMCH06,Michika 1,Michika,Adamawa,13624.3,10800.6,1864.4,19100.0,2407.8
ADSDSA08,Kpasham,Demsa,Adamawa,28381.1,32316.8,5501.4,47376.0,4797.8
ADSMUB06,Mayo Bani,Mubi North,Adamawa,9647.0,8361.4,1461.1,13969.6,1652.3
62001,Dangulbi,Tureta,Sokoto,14343.0,13199.8,2802.4,8465.9,3016.4
ADSMCH11,Sina Kamale,Michika,Adamawa,9120.0,29245.2,5686.5,17999.2,1532.0
ADSSHG05,Jumbul,Shelleng,Adamawa,25301.3,24904.6,4867.9,22456.9,5198.9
